207,2017-05-28 06:01:01,10440,42.96
208,2018-10-26 09:57:50,10181,18.16
209,2016-01-26 01:30:27,10039,48.64
210,2017-08-03 15:27:55,10363,21.15
211,2019-08-05 06:09:42,10118,17.62
212,2016-01-11 07:17:33,10398,4.33
213,2019-09-28 00:12:56,10183,70.46
214,2017-05-23 19:15:00,10424,16.58
215,2017-06-15 00:30:58,10413,3.51
216,2019-10-20 13:31:26,10090,-19.95
217,2019-09-25 02:30:09,10153,17.98
218,2018-04-02 08:27:12,10254,39.51
219,2016-12-09 18:48:15,10109,36.27
220,2017-04-08 16:46:20,10462,8.07
221,2016-03-03 03:37:25,10426,35.04
222,2018-11-03 00:52:43,10486,5.25
223,2017-07-24 00:37:36,10337,49.95
224,2016-10-02 13:54:56,10160,-0.08
225,2018-10-31 22:04:06,10312,53.08
226,2016-06-19 16:00:04,10000,6.1
227,2017-02-14 05:35:51,10277,1.01
228,2018-02-16 20:15:04,10029,1.81
229,2019-02-25 05:24:44,10359,32.56
230,2019-08-10 18:17:37,10449,41.85
231,2018-07-17 04:51:35,10380,2.14
232,2019-06-25 17:02:50,10344,46.18
233,2018-12-28 00:05:25,10091,18.43
234,2016-07-24 08:37:18,10089,19.95
235,2016-05-05 17:44:59,10278,73.02
236,2018-03-19 03:39:42,10181,15.38
237,2018-05-04 17:34:09,10420,3.57
238,2016-03-29 22:03:30,10372,24.9
239,2019-03-18 10:42:41,10363,21.09
240,2019-01-18 16:34:21,10309,37.16
241,2017-03-08 09:44:55,10266,22.15
242,2016-08-29 13:04:10,10485,28.09
243,2019-07-26 23:23:06,10212,42.27
244,2018-10-15 07:03:41,10121,55.44
245,2017-10-02 05:46:46,10326,86.97
246,2019-07-14 07:18:38,10197,61.47
247,2019-01-27 22:12:29,10148,-5.94
248,2019-01-09 18:15:47,10396,51.34
249,2017-04-18 20:23:19,10219,67.8
250,2017-12-19 20:06:41,10305,38.62
251,2018-08-06 23:33:00,10478,52.78
252,2018-06-11 07:41:41,10140,28.73
253,2018-12-16 16:46:56,10259,19.05
254,2016-12-10 10:11:48,10153,32.16
255,2017-03-14 03:08:28,10207,46.28
256,2016-06-09 00:18:23,10383,10.52
257,2017-02-21 08:15:06,10157,25.26
258,2016-08-03 03:11:36,10202,27.45
259,2019-06-29 03:46:13,10484,35.22
260,2020-01-11 15:20:45,10265,56.47
261,2018-01-10 04:03:12,10076,3.69
262,2018-12-02 01:43:05,10329,-5.85
263,2019-06-27 13:19:36,10114,27.67
264,2019-02-12 17:22:13,10394,-11.5
265,2016-11-11 19:34:35,10287,20.31
266,2018-10-20 05:41:18,10344,46.89
267,2018-05-03 18:44:10,10480,23.91
268,2017-09-06 02:27:51,10167,-2.59
269,2019-03-19 07:19:54,10007,19.35
270,2017-07-30 09:17:27,10488,24.0
271,2018-07-18 19:59:28,10299,41.54
272,2016-02-15 08:32:25,10346,77.92
273,2018-03-29 09:24:55,10158,89.56
274,2018-08-30 15:54:33,10044,33.3
275,2018-04-26 14:56:18,10044,45.89
276,2018-01-24 23:00:35,10423,37.54
277,2019-07-26 15:56:36,10025,1.81
278,2016-12-19 16:17:58,10370,77.82
279,2019-01-23 05:22:23,10179,-32.26
280,2019-01-10 03:22:15,10106,-29.31
281,2016-05-15 02:54:24,10085,40.4
282,2019-10-20 01:20:59,10288,43.69
283,2016-01-15 09:15:21,10389,-6.71
284,2016-02-13 14:10:18,10167,-1.34
285,2019-10-02 06:05:02,10002,39.67
286,2017-10-30 16:07:26,10493,-6.48
287,2016-04-10 00:55:02,10014,64.58
288,2017-08-10 13:02:26,10042,60.58
289,2016-06-23 03:15:53,10337,74.4
290,2017-11-13 04:08:02,10068,22.16
291,2016-04-18 14:50:41,10286,46.41
292,2018-04-18 13:11:55,10426,6.57
293,2017-11-11 20:07:52,10286,55.61
294,2019-11-19 12:58:58,10230,3.2
295,2016-10-12 19:05:31,10137,17.28
296,2018-08-31 08:29:41,10429,26.26
297,2018-07-28 12:34:03,10377,-5.57
298,2017-02-21 08:21:15,10216,4.01
299,2020-01-13 05:07:06,10024,21.52
300,2017-02-24 10:11:43,10359,38.64
301,2017-12-19 23:58:52,10107,68.89
302,2018-02-11 15:33:50,10151,10.65
303,2016-05-05 19:23:31,10488,27.44
304,2016-06-15 01:31:09,10465,21.76
305,2017-10-08 15:24:38,10404,36.22
306,2017-07-07 09:50:31,10127,16.44
307,2017-07-18 18:16:52,10403,-51.52
308,2017-07-16 09:49:21,10187,37.53
309,2016-06-12 12:48:21,10026,44.78
310,2018-08-10 05:51:10,10379,41.85
311,2018-10-28 21:57:35,10200,-3.06
312,2016-10-26 22:37:55,10142,55.32
313,2018-04-16 07:05:56,10419,2.72
314,2017-05-23 07:52:39,10273,63.12
315,2016-11-08 06:50:19,10350,21.29
316,2017-07-06 02:12:20,10086,35.5
317,2018-11-06 15:49:45,10348,30.57
318,2017-06-30 20:35:45,10044,21.58
319,2017-03-21 12:23:00,10217,23.79
320,2019-08-22 20:17:22,10434,51.78
321,2018-02-12 18:25:36,10230,3.87
322,2018-03-03 13:01:26,10048,32.65
323,2020-01-02 18:39:52,10367,8.41
324,2016-05-11 14:07:13,10000,77.29
325,2017-04-20 02:16:00,10004,47.83
326,2018-05-20 22:49:34,10222,19.14
327,2019-07-27 16:33:21,10027,69.42
328,2017-02-28 10:49:31,10267,84.49
329,2018-12-23 15:18:39,10156,31.34
330,2018-04-15 18:18:31,10270,65.53
331,2016-04-12 13:14:42,10212,18.01
332,2017-01-11 16:30:41,10268,31.62
333,2017-11-07 13:29:36,10126,-15.46
334,2017-07-06 19:55:19,10214,31.53
335,2016-12-22 03:54:18,10400,1.28
336,2018-08-04 12:41:30,10385,21.16
337,2018-05-21 13:44:10,10209,8.57
338,2016-07-26 11:12:10,10182,38.29
339,2018-11-05 12:53:41,10449,16.46
340,2017-03-14 22:48:00,10022,31.47
341,2017-05-07 03:41:41,10150,50.57
342,2017-01-18 23:39:30,10159,46.3
343,2017-08-08 07:20:27,10494,60.78
344,2019-04-14 10:18:23,10326,57.51
345,2019-05-19 11:06:09,10496,48.55
346,2018-02-20 20:21:38,10175,11.51
347,2017-04-06 19:15:41,10263,37.56
348,2018-06-13 22:04:48,10191,33.95
349,2016-01-29 07:56:04,10329,53.26
350,2017-02-09 18:27:30,10040,16.99
351,2019-03-04 14:39:36,10256,46.97
352,2017-07-06 17:01:03,10379,42.09
353,2019-12-26 16:21:02,10260,28.22
354,2019-06-17 14:05:39,10303,38.03
355,2016-09-09 09:07:07,10090,-9.93
356,2016-10-04 13:52:05,10483,70.73
357,2016-07-19 06:08:44,10350,54.21
358,2017-01-05 14:51:00,10100,17.43
359,2018-04-22 02:08:24,10237,32.23
360,2019-07-29 12:40:22,10371,-20.2
361,2016-08-21 10:19:54,10299,45.82
362,2018-03-29 16:12:42,10027,37.61
363,2016-04-04 03:39:14,10408,30.9
364,2017-12-04 10:14:25,10455,50.25
365,2019-10-15 09:25:25,10439,21.86
366,2019-11-06 14:46:58,10026,28.43
367,2017-07-27 15:55:15,10389,28.04
368,2019-06-20 09:46:09,10282,13.27
369,2017-09-27 15:47:35,10486,4.73
370,2019-12-27 02:46:33,10159,-15.77
371,2016-10-16 13:08:23,10134,38.56
372,2019-07-16 11:21:31,10035,37.21
373,2016-02-15 15:54:49,10118,28.77
374,2017-08-04 19:05:13,10400,68.98
375,2016-06-30 12:46:06,10446,43.82
376,2018-02-09 21:03:59,10052,27.19
377,2016-04-01 08:41:48,10022,7.95
378,2017-07-15 14:06:21,10114,-12.31
379,2020-01-15 20:23:34,10014,23.54
380,2016-10-04 12:10:21,10087,-5.7
381,2018-06-09 20:07:20,10341,28.46
382,2019-04-07 22:05:47,10327,-11.16
383,2019-04-07 12:13:24,10355,20.72
384,2017-04-09 12:20:36,10387,44.83
385,2020-01-18 01:41:34,10209,35.5
386,2016-07-31 08:35:07,10328,21.64
387,2016-07-24 10:45:35,10240,9.68
388,2017-08-02 07:31:10,10496,35.94
389,2017-01-07 13:50:05,10381,61.33
390,2018-08-06 18:55:28,10327,9.94
391,2016-12-25 10:16:08,10229,28.84
392,2019-01-12 12:22:19,10437,30.85
393,2019-11-07 10:26:47,10357,53.78
394,2017-11-18 17:20:24,10308,36.27
395,2016-05-26 07:07:48,10476,12.9
396,2019-06-06 13:25:51,10412,31.37
397,2018-05-08 05:08:50,10493,14.68
398,2019-10-12 06:34:05,10446,30.42
399,2016-01-04 03:49:44,10156,25.72
400,2016-05-11 03:15:41,10470,16.97
401,2019-06-19 22:17:58,10185,34.91
402,2017-08-04 07:44:05,10276,34.47
403,2016-09-13 21:50:49,10439,46.95
404,2018-11-19 08:01:32,10255,73.16
405,2017-08-09 02:53:22,10215,25.0
406,2016-09-19 12:53:40,10001,-17.03
407,2016-04-06 12:39:35,10079,6.93
408,2019-10-21 06:04:10,10261,37.55
409,2019-04-25 17:39:33,10319,6.27
410,2020-01-26 14:51:25,10119,5.65
411,2016-08-25 13:19:40,10466,22.31
412,2018-04-21 18:44:08,10071,100.52
413,2017-08-23 13:41:20,10377,38.18
414,2017-05-12 19:37:54,10233,32.13
415,2018-06-18 18:33:44,10005,23.06
416,2016-09-03 00:22:07,10095,37.89
417,2019-08-03 01:07:48,10292,10.69
418,2018-02-24 07:06:06,10031,55.39
419,2016-05-15 17:36:17,10445,25.96
420,2017-12-24 08:02:13,10143,61.37
421,2020-01-20 00:01:03,10097,44.63
422,2018-06-19 11:02:50,10443,73.57
423,2018-07-04 20:21:02,10344,20.57
424,2018-01-04 04:58:07,10331,16.02
425,2019-10-25 10:13:08,10362,32.7
426,2018-09-28 02:58:36,10143,24.56
427,2018-11-25 12:47:23,10488,18.52
428,2016-07-12 14:27:35,10032,6.14
429,2019-05-31 22:42:16,10355,4.79
430,2016-01-27 13:55:18,10242,47.53
431,2016-08-12 03:29:03,10051,7.29
432,2017-06-12 17:15:49,10046,39.39
433,2019-08-22 06:10:59,10477,61.77
434,2017-03-08 08:25:31,10107,55.45
435,2016-09-10 11:22:10,10129,13.54
436,2016-11-23 06:12:43,10340,24.69
437,2018-06-20 10:47:02,10477,10.28
438,2019-03-30 11:25:46,10000,21.21
439,2019-05-02 17:18:01,10065,25.92
440,2019-04-27 23:37:02,10086,46.7
441,2017-07-14 04:59:06,10387,39.1
442,2019-08-02 13:09:18,10370,53.06
443,2016-09-09 14:13:47,10040,27.89
444,2016-11-03 14:20:12,10030,28.98
445,2016-12-17 10:07:59,10398,39.62
446,2016-08-30 14:42:26,10151,39.65
447,2018-09-26 09:53:32,10112,37.47
448,2019-08-25 12:14:08,10164,16.06
449,2016-11-17 05:32:16,10235,39.26
450,2017-08-18 14:25:32,10466,53.98
451,2019-12-28 06:02:25,10013,13.05
452,2019-01-28 03:04:05,10074,42.18
453,2019-10-07 16:02:53,10329,40.03
454,2016-12-29 01:23:49,10103,29.57
455,2018-11-21 06:16:03,10387,36.67
456,2016-06-11 17:12:15,10171,38.23
457,2018-05-10 08:48:42,10141,-6.55
458,2018-05-16 02:35:07,10466,38.71
459,2016-04-19 18:58:24,10356,62.03
460,2017-02-19 23:22:39,10184,7.68
461,2017-01-24 09:57:17,10208,-1.16
462,2018-04-24 10:42:18,10428,36.08
463,2018-11-28 08:50:23,10424,-5.36
464,2019-06-13 21:55:05,10143,55.01
465,2018-03-03 01:53:21,10163,32.97
466,2019-02-07 23:32:52,10125,9.12
467,2018-06-20 01:10:51,10470,14.65
468,2018-02-12 00:12:19,10164,5.23
469,2017-05-27 20:20:39,10043,8.0
470,2019-03-11 20:13:57,10405,-10.84
471,2019-01-02 23:21:30,10066,-2.65
472,2017-12-29 18:27:42,10344,24.99
473,2017-09-19 12:32:52,10186,19.18
474,2016-08-07 14:35:47,10048,39.16
475,2018-12-19 05:13:21,10496,67.88
476,2018-11-07 21:24:30,10334,16.31
477,2016-04-23 16:11:53,10455,37.54
478,2019-07-01 14:14:30,10123,53.56
479,2016-02-02 18:54:28,10318,14.99
480,2018-07-02 20:48:26,10330,15.05
481,2018-01-13 02:56:57,10230,31.69
482,2018-11-16 06:52:30,10287,54.36
483,2017-04-18 11:30:24,10425,41.07
484,2017-04-20 09:55:49,10358,17.73
485,2018-12-28 23:58:34,10020,29.88
486,2017-05-28 07:23:11,10353,18.25
487,2017-04-24 07:38:35,10284,24.08
488,2016-12-20 23:37:13,10075,28.83
489,2019-03-31 19:46:29,10208,34.88
490,2017-06-12 03:02:45,10152,25.75
491,2019-03-03 14:57:41,10270,48.74
492,2017-09-10 19:56:33,10283,11.13
493,2017-06-06 20:59:15,10088,48.14
494,2018-11-27 13:52:33,10125,31.39
495,2018-11-06 08:22:51,10154,60.45
496,2017-10-21 15:02:55,10267,74.13
497,2018-03-09 20:36:12,10025,3.97
498,2019-04-29 15:29:30,10396,60.06
499,2018-01-24 23:05:33,10478,42.78
500,2016-08-27 12:31:36,10190,5.41
501,2016-08-15 10:37:39,10350,46.53
502,2018-01-08 00:00:28,10444,36.04
503,2019-04-21 01:19:23,10252,30.55
504,2017-07-24 23:02:57,10435,69.4
505,2016-07-11 19:41:49,10256,38.85
506,2016-04-11 21:03:50,10150,26.03
507,2019-08-19 12:49:58,10019,10.75
508,2018-03-14 22:36:31,10050,65.77
509,2016-10-18 08:02:13,10126,32.07
510,2018-12-01 20:52:57,10089,56.87
511,2017-08-31 16:57:29,10334,34.6
512,2016-01-31 01:28:33,10441,13.64
513,2018-06-19 03:05:21,10074,44.69
514,2017-11-10 01:29:56,10050,-13.53
515,2018-04-12 23:33:06,10204,21.42
516,2017-07-19 19:24:36,10383,4.09
517,2019-05-16 17:26:45,10139,-3.36
518,2016-03-15 01:32:06,10366,62.85
519,2016-02-22 13:31:16,10200,28.79
520,2017-10-07 02:02:55,10037,52.52
521,2019-09-08 17:36:34,10195,1.01
522,2018-08-24 02:27:31,10299,21.02
523,2018-07-03 17:17:39,10126,18.97
524,2019-04-17 05:06:37,10435,64.32
525,2017-04-14 05:02:45,10316,-2.63
526,2019-03-07 01:41:18,10375,64.07
527,2017-09-25 17:49:56,10072,27.66
528,2017-06-19 10:10:42,10388,24.23
529,2017-03-18 00:52:15,10280,43.06
530,2019-11-22 20:56:19,10268,58.92
531,2016-05-27 14:20:42,10320,43.73
532,2017-12-27 18:22:13,10156,59.49
533,2019-02-22 03:08:33,10096,28.48
534,2019-04-11 04:12:53,10230,19.12
535,2018-08-01 18:53:07,10386,37.42
536,2016-11-20 09:39:58,10351,47.56
537,2017-10-03 21:33:45,10007,25.66
538,2019-06-24 23:24:44,10270,10.15
539,2019-09-18 15:35:21,10403,22.56
540,2016-12-08 14:24:53,10331,11.27
541,2017-05-28 22:06:21,10224,36.53
542,2018-06-23 14:07:14,10493,4.99
543,2018-08-06 03:39:34,10018,18.65
544,2019-09-03 00:54:31,10396,49.27
545,2017-12-29 00:22:17,10127,45.0
546,2018-08-13 21:04:35,10053,42.66
547,2019-07-05 02:55:13,10312,61.27
548,2017-04-13 16:07:26,10391,34.58
549,2016-01-05 20:42:24,10261,24.15
550,2016-08-11 07:01:15,10442,23.23
551,2019-10-12 18:02:39,10337,29.61
552,2019-03-24 15:17:16,10125,14.26
553,2019-02-28 05:39:43,10291,60.8
554,2018-11-14 10:28:51,10314,47.46
555,2017-12-21 04:15:52,10144,78.32
556,2018-05-25 16:40:05,10145,47.57
557,2016-12-21 16:26:51,10457,56.47
558,2018-03-31 22:50:24,10116,86.83
559,2018-07-31 21:42:03,10059,72.62
560,2016-04-27 05:26:36,10072,45.47
561,2017-07-12 18:21:06,10415,29.44
562,2017-06-14 17:20:19,10010,10.98
563,2019-10-17 03:26:17,10226,16.77
564,2017-05-26 11:16:05,10437,41.22
565,2018-10-11 07:21:38,10221,-11.34
566,2018-01-31 15:33:08,10219,53.67
567,2016-12-16 23:36:53,10199,55.65
568,2017-05-23 03:56:51,10315,15.8
569,2017-12-07 02:38:29,10335,46.83
570,2017-10-27 01:44:08,10190,35.74
571,2017-02-24 03:28:04,10342,46.58
572,2019-03-17 05:11:14,10037,22.26
573,2017-06-08 01:26:10,10008,49.9
574,2017-03-28 01:23:05,10359,43.47
575,2017-09-08 16:43:29,10054,62.4
576,2018-07-26 11:48:53,10077,23.92
577,2018-09-24 13:37:58,10014,26.91
578,2017-07-07 13:54:40,10260,60.49
579,2019-08-05 05:10:37,10094,83.7
580,2017-10-04 12:51:57,10324,47.34
581,2017-10-18 00:07:16,10196,52.19
582,2016-11-04 19:14:51,10310,60.78
583,2018-05-05 22:35:46,10266,50.41
584,2019-11-29 10:39:19,10030,18.3
585,2016-10-30 01:17:01,10040,24.82
586,2018-11-30 06:31:03,10171,36.21
587,2019-08-12 04:37:06,10321,-12.81
588,2017-06-05 13:18:57,10221,13.95
589,2016-03-13 08:38:28,10430,7.86
590,2017-01-20 18:43:09,10205,49.98
591,2019-06-19 18:58:52,10113,37.44
592,2020-01-06 09:40:10,10033,20.15
593,2016-01-26 18:08:06,10449,16.36
594,2018-12-18 01:43:19,10051,26.64
595,2019-06-10 21:33:08,10209,49.93
596,2017-04-01 04:06:01,10421,6.71
597,2019-04-21 20:22:23,10099,58.53
598,2016-02-23 23:02:05,10017,73.24
599,2016-04-29 00:14:11,10231,19.92
600,2018-09-20 20:12:50,10332,29.17
601,2018-03-01 09:47:46,10462,53.01
602,2017-01-16 07:16:58,10322,22.89
603,2018-03-26 00:45:06,10074,27.2
604,2016-10-20 11:02:14,10108,38.69
605,2017-10-09 22:46:59,10179,-5.83
606,2018-02-01 07:02:14,10086,52.83
607,2016-08-19 07:26:49,10224,33.35
608,2017-09-02 02:16:52,10043,3.87
609,2016-01-19 13:54:39,10328,39.39
610,2018-10-15 05:01:35,10346,35.82
611,2019-09-14 12:01:20,10483,2.84
612,2019-08-08 08:44:14,10035,52.37
613,2018-09-12 23:27:49,10094,24.32
614,2017-12-20 12:34:50,10249,-4.0
615,2019-04-23 10:41:04,10148,30.46
616,2017-02-25 02:30:51,10459,19.24
617,2019-01-26 22:24:26,10446,57.35
618,2018-10-02 10:01:37,10486,3.33
619,2016-09-06 07:45:54,10026,16.42
620,2017-01-06 18:41:11,10174,44.3
621,2019-03-01 13:15:35,10035,26.07
622,2018-06-11 02:56:37,10046,35.89
623,2018-03-16 08:00:15,10288,55.78
624,2016-07-14 04:14:56,10058,22.91
625,2018-07-29 10:36:39,10237,25.91
626,2016-03-01 12:32:40,10212,37.41
627,2019-11-08 21:07:47,10114,3.79
628,2017-01-25 07:19:35,10196,-20.16
629,2016-03-28 09:40:11,10447,22.13
630,2019-03-11 04:58:11,10175,13.88
631,2018-06-05 01:32:37,10473,52.8
632,2017-08-05 21:42:05,10019,17.79
633,2019-09-14 16:05:30,10455,78.33
